episode;reward;steps
4558;13413.019842950993;109
4559;13413.019842950993;109
4560;13615.254240596498;111
4561;13455.369937453584;109
4562;13335.276027769612;108
4563;13256.62190572727;107
4564;13192.692954991593;106
4565;13265.323761896094;108
4566;13131.361046774955;106
4567;13301.293238073295;107
4568;13159.16038250428;106
4569;13159.16038250428;106
4570;13232.57281316875;107
4571;13373.87154271127;116
4572;13497.921991492552;112
4573;13337.49533692164;111
4574;13572.410031684354;113
4575;13487.244791915215;113
4576;13422.028673870127;114
4577;13712.360986384427;113
4578;13469.327444308452;113
4579;13393.70705762254;111
4580;13486.79137284095;110
4581;13433.623730255236;110
4582;13351.347762350297;111
4583;13444.15235579819;111
4584;13413.531888658277;112
4585;13588.412331448122;113
4586;13469.019339518492;113
4587;13337.036651395198;108
4588;13415.338838119487;109
4589;13464.308484984549;112
4590;13392.665483486824;110
4591;13243.977412830507;110
4592;13273.495563392004;109
4593;13218.249215391468;108
4594;13465.499758106329;113
4595;13433.576650500514;110
4596;13330.544195558461;111
4597;13419.67363745767;112
4598;13376.987009045852;111
4599;13344.310873657056;110
4600;13399.980382626158;109
4601;13416.661833790276;110
4602;13365.124785859183;108
4603;13365.124785859183;108
4604;13600.76687584742;115
4605;13502.607841944975;110
4606;13491.462422049337;110
4607;13218.867249825982;108
4608;13306.22258732906;108
4609;13235.37902611524;110
4610;13195.205746092639;107
4611;13119.110333852612;106
4612;13172.85878394138;106
4613;13172.85878394138;106
4614;13172.85878394138;106
4615;13109.401525261632;108
4616;13172.85878394138;106
4617;13153.06816287181;106
4618;13247.342338813254;106
4619;13152.823375716005;106
4620;13313.367438631283;107
4621;13231.460580783943;107
4622;13229.946872983188;107
4623;13276.451067087113;107
4624;13262.580254231303;107
4625;13152.845383288937;106
4626;13172.85878394138;106
4627;13172.85878394138;106
4628;13172.85878394138;106
4629;13288.270518764266;107
4630;13172.85878394138;106
4631;13310.39569085446;107
4632;13172.85878394138;106
4633;13172.85878394138;106
4634;13175.698399123643;109
4635;13172.85878394138;106
4636;13275.576012238684;107
4637;13172.85878394138;106
4638;13172.85878394138;106
4639;13267.09286785696;107
4640;13172.85878394138;106
4641;13172.85878394138;106
4642;13172.85878394138;106
4643;13162.349363815836;106
4644;13358.351582022946;109
4645;13172.85878394138;106
4646;13166.538564572693;106
4647;13255.541360012803;107
4648;13172.85878394138;106
4649;13172.85878394138;106
4650;13172.85878394138;106
4651;13199.63532714416;106
4652;13172.85878394138;106
4653;13172.85878394138;106
4654;13282.043701121176;107
4655;13275.638266176682;107
4656;13298.913821355973;107
4657;13212.812019132763;108
4658;13312.73982617822;107
4659;13172.85878394138;106
4660;13143.718872403037;106
4661;13127.468811564819;108
4662;13172.85878394138;106
4663;13172.85878394138;106
4664;13172.85878394138;106
4665;13172.85878394138;106
4666;13170.58119440948;106
4667;13346.843636202779;108
4668;13172.85878394138;106
4669;13172.85878394138;106
4670;13258.86755806621;107
4671;13172.85878394138;106
4672;13158.227265234469;106
4673;13118.571714501797;108
4674;13172.85878394138;106
4675;13276.466232452321;107
4676;13172.85878394138;106
4677;13185.066823419324;107
4678;13172.85878394138;106
4679;13226.776940248392;108
4680;13305.552515025003;107
4681;13115.806720339204;107
4682;13254.281996966676;107
4683;13172.85878394138;106
4684;13172.85878394138;106
4685;13266.526574603218;107
4686;13062.70292360348;106
4687;13088.821334002234;106
4688;13298.913821355973;107
4689;13172.85878394138;106
4690;13161.507995540906;107
4691;13172.85878394138;106
4692;13172.85878394138;106
4693;13172.85878394138;106
4694;13287.839106336574;107
4695;13374.591995028934;110
4696;13185.502359711463;107
4697;13275.638266176682;107
4698;13172.85878394138;106
4699;13271.117282591013;107
4700;13182.438285897517;107
4701;13088.821334002234;106
4702;13172.85878394138;106
4703;13283.566909668973;109
4704;13225.674117221572;107
4705;13172.85878394138;106
4706;13255.3691604699;107
4707;13346.134891093723;108
4708;13416.17430308857;109
4709;13343.141789439203;112
4710;13488.82804771354;111
4711;13511.584665512033;111
4712;13494.993751899296;113
4713;13671.368576186085;113
4714;13488.82804771354;111
4715;13409.348233018252;111
4716;13378.56442223025;113
4717;13425.307867285379;111
4718;13433.775721609742;112
4719;13276.73974870707;107
4720;13172.85878394138;106
4721;13471.065564885976;109
4722;13172.85878394138;106
4723;13275.701013617534;107
4724;13088.821334002234;106
4725;13152.877518336645;106
4726;13172.85878394138;106
4727;13313.337318805443;107
4728;13328.088224539533;107
4729;13172.85878394138;106
4730;13172.85878394138;106
4731;13292.970272570661;107
4732;13172.85878394138;106
4733;13276.939979033055;107
4734;13172.85878394138;106
4735;13459.322223790808;108
4736;13172.85878394138;106
4737;13343.89516492989;107
4738;13152.872738127893;106
4739;13390.221964120687;108
4740;13142.105787660163;106
4741;13235.750757024907;107
4742;13172.85878394138;106
4743;13182.438285897517;107
4744;13172.85878394138;106
4745;13185.054335262226;108
4746;13367.594625256559;108
4747;13152.845383288937;106
4748;13172.85878394138;106
4749;13213.763199043522;106
4750;13172.85878394138;106
4751;13102.868998758659;106
4752;13200.099509708003;108
4753;13165.538614068055;108
4754;13172.85878394138;106
4755;13172.85878394138;106
4756;13172.85878394138;106
4757;13285.316267311593;108
4758;13277.640696949356;107
4759;13314.672770244848;107
4760;13172.85878394138;106
4761;13172.85878394138;106
4762;13158.219158611566;106
4763;13172.85878394138;106
4764;13172.85878394138;106
4765;13172.85878394138;106
4766;13274.033795448398;107
4767;13306.15893165814;107
4768;13172.85878394138;106
4769;13338.536987999069;107
4770;13172.85878394138;106
4771;13172.85878394138;106
4772;13249.570684392304;108
4773;13280.92878884329;107
4774;13172.85878394138;106
4775;13287.610640447165;108
4776;13237.741732669829;108
4777;13172.85878394138;106
4778;13172.85878394138;106
4779;13156.490995382814;109
4780;13172.85878394138;106
4781;13172.85878394138;106
4782;13264.909630746866;107
4783;13246.749876617665;107
4784;13501.287067955089;111
4785;13300.046783409149;108
4786;13172.85878394138;106
4787;13172.85878394138;106
4788;13172.85878394138;106
4789;13172.85878394138;106
4790;13245.472373477032;108
4791;13172.85878394138;106
4792;13156.044924089723;106
4793;13189.165292184061;106
4794;13402.331465362247;111
4795;13172.85878394138;106
4796;13172.85878394138;106
4797;13172.85878394138;106
4798;13172.85878394138;106
4799;13172.85878394138;106
4800;13217.70134532292;106
4801;13172.85878394138;106
4802;13172.85878394138;106
4803;13386.333500193581;109
4804;13172.85878394138;106
4805;13294.725934452092;107
4806;13192.140650579428;108
4807;13276.186200934702;108
4808;13292.970272570661;107
4809;13170.71611184945;106
4810;13172.85878394138;106
4811;13172.85878394138;106
4812;13313.361003616028;107
4813;13117.660778848625;106
4814;13299.004471081425;107
4815;13220.800398429601;107
4816;13157.319848308536;106
4817;13172.85878394138;106
4818;13170.58119440948;106
4819;13139.971319341366;106
4820;13392.73157616171;111
4821;13373.955627874251;111
4822;13356.46061227209;113
4823;13431.474541754107;111
4824;13282.242312074524;108
4825;13117.884938473368;106
4826;13143.454775270367;107
4827;13158.227265234469;106
4828;13172.85878394138;106
4829;13255.264306205723;107
4830;13112.163155953924;106
4831;13406.080125057315;111
4832;13406.080125057315;111
4833;13334.781864074075;110
4834;13159.244353696244;107
4835;13134.227714646175;106
4836;13134.227714646175;106
4837;13180.60791913888;108
4838;13268.871802114956;107
4839;13223.068315218816;107
4840;13347.136295434873;109
4841;13134.227714646175;106
4842;13243.825291797652;107
4843;13134.227714646175;106
4844;13275.823997649537;107
4845;13147.818219528124;106
4846;13131.923744483021;107
4847;13113.643913892976;106
4848;13236.843796441335;107
4849;13134.227714646175;106
4850;13120.59390490967;108
4851;13211.3649971025;107
4852;13134.227714646175;106
4853;13059.627460425309;106
4854;13417.056156848008;109
4855;13449.544268061192;108
4856;13134.227714646175;106
4857;13113.428477953741;106
4858;13134.227714646175;106
4859;13059.792319817421;106
4860;13134.227714646175;106
4861;13134.227714646175;106
4862;13279.950417725824;107
4863;13134.227714646175;106
4864;13278.434210194288;107
4865;13204.393502782159;109
4866;13170.20135811774;107
4867;13112.708738631145;106
4868;13275.734858296608;109
4869;13134.227714646175;106
4870;13237.53877351822;107
4871;13113.49157131138;106
4872;13134.227714646175;106
4873;13122.916376586321;108
4874;13350.930349694416;108
4875;13173.529714984954;108
4876;13389.188870726099;108
4877;13134.227714646175;106
4878;13134.227714646175;106
4879;13200.086588909184;108
4880;13134.227714646175;106
4881;13134.227714646175;106
4882;13190.041118039122;107
4883;13134.227714646175;106
4884;13185.13418720186;107
4885;13134.227714646175;106
4886;13134.227714646175;106
4887;13417.056156848008;109
4888;13134.227714646175;106
4889;13270.898667826465;107
4890;13265.14083866731;107
4891;13134.227714646175;106
4892;13134.227714646175;106
4893;13134.227714646175;106
4894;13180.453653163508;107
4895;13275.734858296608;109
4896;13114.41074507177;106
4897;13164.738132903713;108
4898;13134.227714646175;106
4899;13134.227714646175;106
4900;13134.227714646175;106
4901;13134.227714646175;106
4902;13120.59390490967;108
4903;13190.436987956307;107
4904;13134.227714646175;106
4905;13134.227714646175;106
4906;13102.210028832375;106
4907;13045.123585764824;106
4908;13234.890802195421;107
4909;13134.227714646175;106
4910;13134.227714646175;106
4911;13187.696954056126;107
4912;13134.227714646175;106
4913;13295.689239934823;109
4914;13134.227714646175;106
4915;13059.707887535616;106
4916;13113.55202223608;106
4917;13253.222450554615;107
4918;13033.535262907835;107
4919;13134.227714646175;106
4920;13156.403720061611;108
4921;13134.227714646175;106
4922;13211.3649971025;107
4923;13179.802678162125;108
4924;13315.998399226544;108
4925;13114.423781070376;106
4926;13350.65655459977;108
4927;13127.980344255402;106
4928;13134.227714646175;106
4929;13169.27743813411;108
4930;13134.227714646175;106
4931;13134.227714646175;106
4932;13170.017285122525;106
4933;13307.679901232412;109
4934;13134.227714646175;106
4935;13134.227714646175;106
4936;13119.785102509075;106
4937;13134.227714646175;106
4938;13114.2196768631;106
4939;13243.205979686933;107
4940;13255.640465094168;107
4941;13243.024884009596;107
4942;13253.763403105426;107
4943;13134.227714646175;106
4944;13251.166840194632;107
4945;13134.227714646175;106
4946;13114.225742467783;106
4947;13134.227714646175;106
4948;13134.227714646175;106
4949;13134.227714646175;106
4950;13252.902025455303;107
4951;13251.166840194632;107
4952;13134.227714646175;106
4953;13134.227714646175;106
4954;13135.521936743355;107
4955;13271.0188473056;107
4956;13073.635815134154;106
4957;13134.227714646175;106
4958;13114.194660753576;106
4959;13284.48945897676;109
4960;13119.81209291717;106
4961;13183.546248387438;110
4962;13240.252981056894;108
4963;13255.556391040765;108
4964;13250.813043743294;108
4965;13371.77836383636;110
4966;13452.457068630774;115
4967;13418.804074954072;114
4968;13484.63774823019;114
4969;13655.231342946938;115
4970;13417.83809676318;114
4971;13439.649138431141;115
4972;13512.585694984235;111
4973;13519.221119353744;113
4974;13531.271448714751;111
4975;13483.510747890366;109
4976;13415.32916563428;108
4977;13394.496856188342;110
4978;13508.643351426479;110
4979;13351.209516195842;109
4980;13099.228164296279;108
4981;13302.414844845294;107
4982;13045.727889589016;107
4983;13225.5660524345;107
4984;13048.898290574822;108
4985;13096.861411148131;106
4986;13225.5660524345;107
4987;13225.5660524345;107
4988;13157.59067445223;107
4989;13205.371787976206;107
4990;13208.674675637234;107
4991;13286.624866688106;109
4992;13044.750391353617;110
4993;13095.799799082155;106
4994;13186.379860458597;108
4995;13173.787432446115;109
4996;13276.759963154454;107
4997;13425.340182690992;110
4998;13233.63678153895;109
4999;13298.861130245015;107
5000;13365.964147836754;109
5001;13159.16038250428;106
5002;13159.16038250428;106
5003;13072.684884423059;106
5004;13159.16038250428;106
5005;13287.3552067276;107
5006;13159.16038250428;106
5007;13159.16038250428;106
5008;13159.16038250428;106
5009;13113.77041012772;108
5010;13299.908343321957;107
5011;13159.16038250428;106
5012;13131.357818102186;106
5013;13159.16038250428;106
5014;13159.16038250428;106
5015;13159.16038250428;106
5016;13159.16038250428;106
5017;13159.16038250428;106
5018;13159.16038250428;106
5019;13203.53214485246;107
5020;13159.16038250428;106
5021;13159.16038250428;106
5022;13157.93379056117;108
5023;13159.16038250428;106
5024;13194.150009603653;106
5025;13268.134411353883;108
5026;13159.16038250428;106
5027;13228.004728676053;107
5028;13275.23768532837;107
5029;13122.179815188796;106
5030;13159.16038250428;106
5031;13159.16038250428;106
5032;13159.16038250428;106
5033;13049.779455470918;106
5034;13169.41737866896;107
5035;13156.89261931444;106
5036;13088.266008882021;106
5037;13174.728929326584;108
5038;13386.742732140316;112
5039;13582.574178557152;116
5040;13517.130891396384;116
5041;13561.143184903238;117
5042;13444.084164266791;118
5043;13652.917893041043;114
5044;13528.942995902587;112
5045;13484.713705916847;115
5046;13292.85027162234;119
5047;13567.461078755523;113
5048;13341.69826495317;112
5049;13267.913195810406;113
5050;13268.944504235633;107
5051;13088.78555635558;106
5052;13233.649424475649;107
5053;13249.947223163234;106
5054;13249.947223163234;106
5055;13193.100656256109;106
5056;13466.18458955524;109
5057;13261.750298258195;106
5058;13244.545911356228;106
5059;13227.916017878235;106
5060;13261.750298258195;106
5061;13261.750298258195;106
5062;13249.947223163234;106
5063;13225.265247868174;106
5064;13272.547817287503;108
5065;13002.036496300712;108
5066;13262.415474056143;107
5067;13225.265247868174;106
5068;13222.115618900547;106
5069;13162.649532742349;106
5070;13222.115618900547;106
5071;13117.001444577962;106
5072;13225.265247868174;106
5073;13221.621297930911;106
5074;13203.883887661597;106
5075;13207.931185893702;106
5076;13245.420112548396;106
5077;13120.956044152774;105
5078;13059.38383253389;105
5079;13179.07851249482;108
5080;13171.570779329446;106
5081;13120.956044152774;105
5082;13120.956044152774;105
5083;13100.257726473377;105
5084;13120.956044152774;105
5085;13124.256496522428;105
5086;13117.551124877862;106
5087;13486.130116391038;110
5088;13420.129069102886;111
5089;13427.001299836425;110
5090;13264.27325342347;109
5091;13427.001299836425;110
5092;13332.419269129767;109
5093;13340.450619129908;110
5094;13424.592587487172;111
5095;13456.400272909379;110
5096;13484.145531636352;111
5097;13385.46556807416;110
5098;13644.289795690964;114
5099;13580.817946288951;117
5100;13403.221905386517;113
5101;13486.162104945482;112
5102;13449.256851561546;114
5103;13574.080884162193;114
5104;13446.503597457953;124
5105;13436.867367635276;113
5106;13415.20774676818;114
5107;13367.652767499274;113
5108;13330.931419798411;115
5109;13119.32851332207;107
5110;13252.208157806133;107
5111;13390.354663541699;109
5112;13307.522054621166;107
5113;13125.154865180335;106
5114;13125.154865180335;106
5115;13336.869161289571;108
5116;13216.125875077798;107
5117;13142.02451859308;109
5118;13352.1538518841;108
5119;13186.369807656107;107
5120;13125.154865180335;106
5121;13075.216930563853;107
5122;13125.154865180335;106
5123;13125.154865180335;106
5124;13125.154865180335;106
5125;13176.061454923014;106
5126;13125.154865180335;106
5127;13125.154865180335;106
5128;13302.829880755844;108
5129;13247.650253244237;108
5130;13245.73446970185;108
5131;13247.223871483524;107
5132;13110.051620888422;106
5133;13300.606988822885;108
5134;13259.193273754567;107
5135;13340.454031915395;109
5136;13195.441610913767;106
5137;13208.20858526066;108
5138;13338.643010113163;107
5139;13416.707856847497;108
5140;13125.154865180335;106
5141;13203.556738704388;107
5142;13229.098480878862;109
5143;13281.593025003875;107
5144;13281.593025003875;107
5145;13239.32232495955;110
5146;13159.044983682505;107
5147;13164.6108630347;111
5148;13281.593025003875;107
5149;13184.318342426044;110
5150;13208.194314051712;107
5151;13244.788314708301;109
5152;13239.908285454227;108
5153;13159.044983682505;107
5154;13281.593025003875;107
5155;13159.044983682505;107
5156;13342.354304957153;109
5157;13284.148235974288;108
5158;13405.748425401336;115
5159;13281.593025003875;107
5160;13204.83880451367;108
5161;13281.593025003875;107
5162;13261.674216158493;107
5163;13159.044983682505;107
5164;13257.777910494497;108
5165;13281.593025003875;107
5166;13281.593025003875;107
5167;13257.777910494497;108
5168;13281.593025003875;107
5169;13088.790266559621;107
5170;13281.593025003875;107
5171;13281.593025003875;107
5172;13223.990835488308;108
5173;13303.70647659997;108
5174;13327.456340417499;109
5175;13583.68021257634;115
5176;13192.543417822902;110
5177;13272.856614788645;108
5178;13278.478048581694;107
5179;13192.164891417844;107
5180;13281.593025003875;107
5181;13206.460424858264;107
5182;13229.098480878862;109
5183;13202.608332949683;109
5184;13248.946204946533;107
5185;13050.833576668952;106
5186;13112.104320580123;106
5187;13050.833576668952;106
5188;13263.702247739799;108
5189;13024.853353084503;106
5190;13050.833576668952;106
5191;13230.72421526936;107
5192;13050.833576668952;106
5193;13129.265769331781;107
5194;13111.3058070879;106
5195;13111.3058070879;106
5196;13224.443746094792;107
5197;13218.389629700323;107
5198;13224.443746094792;107
5199;13224.443746094792;107
5200;13272.961667986761;108
5201;13297.46458809068;110
5202;13245.720472492447;107
5203;13076.733743629671;106
5204;13224.443746094792;107
5205;13224.443746094792;107
5206;13396.390098959393;110
5207;13224.443746094792;107
5208;13144.85619945728;109
5209;13437.685920226535;110
5210;13259.427083055967;108
5211;13151.316679724268;106
5212;13151.316679724268;106
5213;13151.316679724268;106
5214;13185.977069636085;107
5215;13276.42586655516;107
5216;13354.894281988032;108
5217;13276.42586655516;107
5218;13327.77488268004;108
5219;13508.056164023279;110
5220;13163.84240191035;108
5221;13453.917642823793;108
5222;13233.23504184514;111
5223;13236.809534716733;107
5224;13276.42586655516;107
5225;13276.42586655516;107
5226;13276.42586655516;107
5227;13314.537105860276;108
5228;13152.403004225373;107
5229;13184.93511107888;107
5230;13276.42586655516;107
5231;13276.42586655516;107
5232;13276.42586655516;107
5233;13498.83331069345;110
5234;13472.34674547048;110
5235;13472.34674547048;110
5236;13472.34674547048;110
5237;13472.34674547048;110
5238;13464.958914119727;110
5239;13472.34674547048;110
5240;13472.34674547048;110
5241;13472.34674547048;110
5242;13472.34674547048;110
5243;13447.463684701912;111
5244;13466.859735960374;112
5245;13472.34674547048;110
5246;13472.34674547048;110
5247;13472.34674547048;110
5248;13409.709664155103;110
5249;13488.13295857577;110
5250;13395.970326284;112
5251;13325.367139693142;117
5252;13271.306010935432;113
5253;13497.836421474864;116
5254;13423.183228632137;114
5255;13599.368966010139;113
5256;13512.222121276605;112
5257;13475.019569594971;111
5258;13498.908688597992;111
5259;13307.539814069603;109
5260;13225.478198173942;107
5261;13055.05317460213;106
5262;13176.02450428546;108
5263;13188.312073811996;107
5264;13263.148850181256;109
5265;13174.98248904077;109
5266;13188.312073811996;107
5267;13188.312073811996;107
5268;13188.312073811996;107
5269;13061.745383047255;107
5270;13197.51627883203;107
5271;13188.312073811996;107
5272;13152.968728927965;108
5273;13101.614120465341;107
5274;13374.996566312502;109
5275;13089.855183233816;106
5276;13103.487373020884;106
5277;13188.312073811996;107
5278;13141.91390081963;107
5279;13120.492629119468;107
5280;13204.586107723077;107
5281;13103.487373020884;106
5282;13570.557925117504;113
5283;13235.43079880665;112
5284;13148.113592613227;106
5285;13102.160307411232;106
5286;13127.604035013994;109
5287;13156.863597996447;108
5288;13277.991416961631;107
5289;13277.991416961631;107
5290;13128.135853222051;106
5291;13148.113592613227;106
5292;13148.113592613227;106
5293;13135.70189081598;106
5294;13194.925836522592;107
5295;13275.834792466725;108
5296;13161.738136595495;106
5297;13560.150696585859;111
5298;13236.47165764059;107
5299;13258.738386153007;109
5300;13168.348138152183;107
5301;13148.113592613227;106
5302;13089.363285511557;106
5303;13119.528224399108;108
5304;13261.904002195653;109
5305;13148.113592613227;106
5306;13204.323222263702;107
5307;13077.312226499433;106
5308;12898.074794206597;105
5309;13148.113592613227;106
5310;13160.406923577932;106
5311;13131.161160553953;106
5312;13148.113592613227;106
5313;13148.113592613227;106
5314;13143.38208537185;109
5315;13148.113592613227;106
5316;13235.659388570562;108
5317;13257.820477355883;108
5318;13148.113592613227;106
5319;13165.262677238108;107
5320;13130.60108619904;106
5321;13148.113592613227;106
5322;13277.991416961631;107
5323;13277.991416961631;107
5324;13268.401460737081;108
5325;13175.744911750844;107
5326;13146.253719856997;109
5327;13277.991416961631;107
5328;13277.991416961631;107
5329;13277.991416961631;107
5330;13192.99833983661;108
5331;13222.88513357196;108
5332;12998.911829467484;105
5333;13277.991416961631;107
5334;13187.71724995741;107
5335;13277.991416961631;107
5336;13081.47144155879;106
5337;13126.053869037074;106
5338;13254.825290911294;107
5339;13362.457531191772;109
5340;13089.324612711698;106
5341;13271.617455100622;109
5342;13146.594329280546;106
5343;13277.991416961631;107
5344;13134.884001049104;106
5345;13047.34739881386;105
5346;13223.70434752205;109
5347;13277.991416961631;107
5348;13359.65059685195;110
5349;13234.082834808278;107
5350;13149.363524230932;108
5351;13277.991416961631;107
5352;13277.991416961631;107
5353;13277.991416961631;107
5354;12995.313036883672;106
5355;13277.991416961631;107
5356;13277.991416961631;107
5357;13098.363127318818;107
5358;13082.673868884503;106
5359;13468.829474205811;111
5360;13277.991416961631;107
5361;13277.991416961631;107
5362;13356.555713518088;108
5363;13137.064472311584;106
5364;13310.85085621419;108
5365;13277.991416961631;107
5366;13023.327782483662;105
5367;13086.280833869556;106
5368;13111.156406977474;106
5369;13277.991416961631;107
5370;13277.991416961631;107
5371;13277.991416961631;107
5372;13127.892255698274;106
5373;13162.326742269403;106
5374;13234.198884851263;108
5375;13270.81770260486;109
5376;13277.991416961631;107
5377;13082.757995001595;106
5378;13265.857474341696;107
5379;13277.991416961631;107
5380;13277.991416961631;107
5381;13277.991416961631;107
5382;12996.202195264137;105
5383;13234.282933800809;107
5384;13293.639369627172;107
5385;13277.991416961631;107
5386;13277.991416961631;107
5387;13166.99790045469;106
5388;13277.991416961631;107
5389;13277.991416961631;107
5390;13234.352101448101;107
5391;13277.991416961631;107
5392;13277.991416961631;107
5393;13163.201203882954;106
5394;13178.77092151755;107
5395;13220.392035912904;107
5396;13104.844390975815;107
5397;13277.991416961631;107
5398;13038.977569414246;106
5399;13253.108356193063;108
5400;13210.967131401667;107
5401;13277.991416961631;107
5402;13094.786063093492;106
5403;13277.991416961631;107
5404;13277.991416961631;107
5405;13241.18670666606;109
5406;13277.991416961631;107
5407;13186.597806163047;106
5408;13134.041538512134;107
5409;13019.53538368139;108
5410;13277.991416961631;107
5411;13128.974298851605;106
5412;13511.113920374948;111
5413;13511.113920374948;111
5414;13511.113920374948;111
5415;13511.113920374948;111
5416;13581.986686801043;117
5417;13270.139893315067;110
5418;13269.939078620188;110
5419;13223.91939213207;110
5420;13358.436244812105;111
5421;13123.166416095972;110
5422;13597.483827892273;115
5423;13331.97058216785;118
5424;13347.23226240601;113
5425;13175.327779316716;107
5426;13178.00603164208;107
5427;13293.281241588555;112
5428;13496.253812736011;112
5429;13469.766966944982;114
5430;13152.977772358636;108
5431;13208.771223301534;109
5432;13132.229429446472;107
5433;13215.536523312529;107
5434;13222.756705464708;107
5435;13054.459934530381;106
5436;13258.522272185772;108
5437;13647.901816786225;114
5438;13433.736765495874;108
5439;13328.07532687123;108
5440;13433.736765495874;108
5441;13240.958296161589;111
5442;13118.902827508615;106
5443;13325.070770782493;110
5444;13249.947223163234;106
5445;13243.034877745959;106
5446;13221.275352144845;106
5447;13201.177476303705;106
5448;13221.177483422596;106
5449;13201.302220843825;106
5450;13218.826996195521;106
5451;13221.177483422596;106
5452;13221.177483422596;106
5453;13221.177483422596;106
5454;13221.177483422596;106
5455;13221.177483422596;106
5456;13296.094973039808;106
5457;13221.177483422596;106
5458;13221.177483422596;106
5459;13270.49764188986;107
5460;13261.750298258195;106
5461;13261.750298258195;106
5462;13149.625277906855;106
5463;13261.750298258195;106
5464;13153.240355995815;106
5465;13324.10741369891;107
5466;13096.628191600172;105
5467;13151.67535379052;106
5468;13145.423372861616;106
5469;13320.141836490317;109
5470;13145.423372861616;106
5471;13125.551425729202;106
5472;13344.052417085079;108
5473;13109.002792097997;107
5474;13125.624761126988;106
5475;13239.421926393788;107
5476;13229.619658948599;107
5477;13145.423372861616;106
5478;13313.448118328104;107
5479;13230.180768835371;106
5480;13096.628191600172;105
5481;13145.423372861616;106
5482;13234.1080208005;106
5483;13225.265247868174;106
5484;13258.261237004135;106
5485;13240.635721245475;106
5486;13261.750298258195;106
5487;13047.92008984401;106
5488;13261.750298258195;106
5489;13261.750298258195;106
5490;13261.750298258195;106
5491;13392.101197227836;107
5492;13338.410532512587;108
5493;13243.046540761283;106
5494;13261.750298258195;106
5495;13261.750298258195;106
5496;13261.750298258195;106
5497;13261.750298258195;106
5498;13245.546787844536;107
5499;13487.189274315686;108
5500;13261.750298258195;106
5501;13371.994528935464;107
5502;13500.113195247155;107
5503;13384.189073752774;110
5504;13261.750298258195;106
5505;13261.750298258195;106
5506;13486.925205519701;110
5507;13261.750298258195;106
5508;13261.750298258195;106
5509;13261.750298258195;106
5510;13261.750298258195;106
5511;13261.750298258195;106
5512;13261.750298258195;106
5513;13210.46553350048;108
5514;13261.750298258195;106
5515;13213.50072001925;106
5516;13205.991391622658;106
5517;13261.750298258195;106
5518;13326.253234825534;107
5519;13261.750298258195;106
5520;13261.750298258195;106
5521;13091.142643044137;105
5522;13261.750298258195;106
5523;13261.750298258195;106
5524;13261.750298258195;106
5525;13261.750298258195;106
5526;13261.750298258195;106
5527;13261.750298258195;106
5528;13324.10741369891;107
5529;13261.750298258195;106
5530;13241.3526452321;106
5531;13186.09813257675;106
5532;13241.23604803812;106
5533;13209.333355810764;107
5534;13551.087139543148;113
5535;13551.087139543148;113
5536;13551.087139543148;113
5537;13258.895501170091;109
5538;13205.700182883395;107
5539;13075.690625277679;108
5540;13257.610253773231;107
5541;13088.78555635558;106
5542;13611.62127134553;112
5543;13518.981467635454;113
5544;13205.700182883395;107
5545;13253.767365495516;107
5546;13347.425560404556;113
5547;13127.66258076931;107
5548;13494.81928451883;114
5549;13236.665268220611;108
5550;13233.638487732493;108
5551;13233.638487732493;108
5552;13233.638487732493;108
5553;13233.638487732493;108
5554;13290.013650259689;109
5555;13233.638487732493;108
5556;13175.629891834818;110
5557;13295.896671134125;116
5558;13076.120213515978;109
5559;13194.785231628854;109
5560;13016.441677224779;108
5561;13016.441677224779;108
5562;13159.56149514936;112
5563;13345.908655500432;113
5564;13145.561672748057;108
5565;13072.908371851623;109
5566;13475.845840254775;115
5567;13499.653716284884;112
5568;13256.123845242808;110
5569;13515.018541325524;111
5570;13488.455419364618;111
5571;13430.481397091387;111
5572;13238.884433332147;109
5573;13305.264163490674;108
5574;13400.106324617296;109
5575;13305.264163490674;108
5576;13300.854298041213;108
5577;13226.781373045233;108
5578;13213.753165386594;108
5579;13204.199470937045;107
5580;13334.16854152711;109
5581;13200.151366240896;109
5582;13276.165595945244;107
5583;13276.165595945244;107
5584;13276.165595945244;107
5585;13276.165595945244;107
5586;13276.165595945244;107
5587;13239.28689644156;112
5588;13072.308636776757;108
5589;13290.491514576515;107
5590;13312.461600965102;107
5591;13227.75232444067;108
5592;13277.847902607427;108
5593;13319.421200881368;107
5594;13337.925684767128;107
5595;13343.189739468544;107
5596;13303.298534720143;110
5597;13321.16369606511;107
5598;13337.925684767128;107
5599;13287.068026193545;107
5600;13434.320567093047;109
5601;13307.98909684778;108
5602;13319.41885857418;107
5603;13336.659536168812;109
5604;13337.925684767128;107
5605;13337.925684767128;107
5606;13337.925684767128;107
5607;13261.97970398013;109
5608;13332.818217706215;108
5609;13321.287954219782;107
5610;13427.96644980151;110
5611;13268.812492602185;107
5612;13263.572031956412;107
5613;13231.96722265416;106
5614;13355.62520553096;109
5615;13165.799218672375;108
5616;13305.46748268788;108
5617;13337.925684767128;107
5618;13183.927382981521;108
5619;13362.782394165159;109
5620;13337.925684767128;107
5621;13300.79381184714;107
5622;13278.03753230777;107
5623;13343.189739468544;107
5624;13337.925684767128;107
5625;13293.334213460445;107
5626;13337.925684767128;107
5627;13221.619691784164;106
5628;13337.925684767128;107
5629;13317.957304650441;107
5630;13381.41508705884;108
5631;13337.925684767128;107
5632;13337.925684767128;107
5633;13302.962510264393;109
